player,team,goals,assists,contributions,contribution_pct,goals_pct,assists_pct,games,season
Ibrahim Amadou,Angers,0,0,0,0.0,0.0,0.0,24,2021
Bouna Sarr,Marseille,0,0,0,0.0,0.0,0.0,2,2021
Yohann Pelé,Marseille,0,0,0,0.0,0.0,0.0,1,2021
Paul Nardi,Lorient,0,0,0,0.0,0.0,0.0,23,2021
Matthieu Dreyer,Lorient,0,0,0,0.0,0.0,0.0,15,2021
Benjamin Lecomte,Monaco,0,0,0,0.0,0.0,0.0,28,2021
Vincent Le Goff,Lorient,0,0,0,0.0,0.0,0.0,26,2021
Vincent Manceau,Angers,0,0,0,0.0,0.0,0.0,27,2021
Vincent Pajot,Metz,0,0,0,0.0,0.0,0.0,12,2021
Nolan Roux,Nimes,0,0,0,0.0,0.0,0.0,19,2021
Kévin Monnet-Paquet,Saint-Etienne,0,0,0,0.0,0.0,0.0,16,2021
Jessy Moulin,Saint-Etienne,0,0,0,0.0,0.0,0.0,29,2021
Maxime Poundje,Bordeaux,0,0,0,0.0,0.0,0.0,14,2021
Dimitry Bertaud,Montpellier,0,0,0,0.0,0.0,0.0,9,2021
Presnel Kimpembe,Paris Saint Germain,0,0,0,0.0,0.0,0.0,28,2021
Mexer,Bordeaux,0,0,0,0.0,0.0,0.0,9,2021
Kevin N'Doram,Metz,0,0,0,0.0,0.0,0.0,6,2021
Wesley Lautoa,Dijon,0,0,0,0.0,0.0,0.0,25,2021
Mike Maignan,Lille,0,0,0,0.0,0.0,0.0,38,2021
Paul Lasne,Brest,0,0,0,0.0,0.0,0.0,22,2021
Maxime Lopez,Marseille,0,0,0,0.0,0.0,0.0,4,2021
Anastasios Donis,Reims,0,0,0,0.0,0.0,0.0,3,2021
Mehdi Abeid,Nantes,0,0,0,0.0,0.0,0.0,18,2021
Rachid Alioui,Angers,0,0,0,0.0,0.0,0.0,1,2021
Marc-Aurele Caillard,Metz,0,0,0,0.0,0.0,0.0,5,2021
Roli Pereira De Sa,Nantes,0,0,0,0.0,0.0,0.0,6,2021
Baptiste Reynet,Nimes,0,0,0,0.0,0.0,0.0,38,2021
Romain Amalfitano,Dijon,0,0,0,0.0,0.0,0.0,2,2021
Walter Benítez,Nice,0,0,0,0.0,0.0,0.0,38,2021
Baptiste Santamaria,Angers,0,0,0,0.0,0.0,0.0,3,2021
Keagan Dolly,Montpellier,0,0,0,0.0,0.0,0.0,18,2021
Eiji Kawashima,Strasbourg,0,0,0,0.0,0.0,0.0,24,2021
Fernando Marçal,Lyon,0,0,0,0.0,0.0,0.0,1,2021
Jordan Marié,Dijon,0,0,0,0.0,0.0,0.0,24,2021
Abdoulaye Bamba,Angers,0,0,0,0.0,0.0,0.0,16,2021
Hugo Magnetti,Brest,0,0,0,0.0,0.0,0.0,13,2021
Sami Benamar,Nimes,0,0,0,0.0,0.0,0.0,1,2021
Youssef Maziz,Metz,0,0,0,0.0,0.0,0.0,11,2021
Romain Salin,Rennes,0,0,0,0.0,0.0,0.0,15,2021
James Edward Lea Siliki,Rennes,0,0,0,0.0,0.0,0.0,7,2021
Kenny Tete,Lyon,0,0,0,0.0,0.0,0.0,1,2021
Bingourou Kamara,Strasbourg,0,0,0,0.0,0.0,0.0,8,2021
Idriss Saadi,Strasbourg,0,0,0,0.0,0.0,0.0,7,2021
Alexandre Oukidja,Metz,0,0,0,0.0,0.0,0.0,34,2021
Rayan Souici,Saint-Etienne,0,0,0,0.0,0.0,0.0,1,2021
Hicham Mahou,Nice,0,0,0,0.0,0.0,0.0,2,2021
Christophe Herelle,Brest,0,0,0,0.0,0.0,0.0,16,2021
Tristan Dingome,Reims,0,0,0,0.0,0.0,0.0,1,2021
Nicolas Cozza,Montpellier,0,0,0,0.0,0.0,0.0,20,2021
Samuel Moutoussamy,Nantes,0,0,0,0.0,0.0,0.0,1,2021
Wilfried Kanga,Angers,0,0,0,0.0,0.0,0.0,2,2021
Racine Coly,Nice,0,0,0,0.0,0.0,0.0,1,2021
Ismail Aaneb,Strasbourg,0,0,0,0.0,0.0,0.0,2,2021
Joachim Andersen,Lyon,0,0,0,0.0,0.0,0.0,3,2021
Panagiotis Retsos,Saint-Etienne,0,0,0,0.0,0.0,0.0,4,2021
Stanley N'Soki,Nice,0,0,0,0.0,0.0,0.0,18,2021
Steven Fortes,Lens,0,0,0,0.0,0.0,0.0,18,2021
Andy Pelmard,Nice,0,0,0,0.0,0.0,0.0,19,2021
Sebastien Cibois,Brest,0,0,0,0.0,0.0,0.0,3,2021
Yehvann Diouf,Reims,0,0,0,0.0,0.0,0.0,2,2021
Anthony Racioppi,Dijon,0,0,0,0.0,0.0,0.0,21,2021
Ibrahima Diallo,Brest,0,0,0,0.0,0.0,0.0,5,2021
Christopher Rocchia,Marseille,0,0,0,0.0,0.0,0.0,2,2021
Anthony Briancon,Nimes,0,0,0,0.0,0.0,0.0,16,2021
Florian Miguel,Nimes,0,0,0,0.0,0.0,0.0,21,2021
Umut Bozok,Lorient,0,0,0,0.0,0.0,0.0,5,2021
Clement Depres,Nimes,0,0,0,0.0,0.0,0.0,1,2021
Gaetan Paquiez,Nimes,0,0,0,0.0,0.0,0.0,16,2021
Yann Gboho,Rennes,0,0,0,0.0,0.0,0.0,10,2021
Edouard Mendy,Rennes,0,0,0,0.0,0.0,0.0,1,2021
Thomas Fontaine,Lorient,0,0,0,0.0,0.0,0.0,4,2021
Cheick Traoré,Lens,0,0,0,0.0,0.0,0.0,2,2021
Matz Sels,Strasbourg,0,0,0,0.0,0.0,0.0,6,2021
Ibrahima Sissoko,Strasbourg,0,0,0,0.0,0.0,0.0,36,2021
Georginio Rutter,Rennes,0,0,0,0.0,0.0,0.0,4,2021
Farid El Melali,Angers,0,0,0,0.0,0.0,0.0,17,2021
Lucas Buades,Nimes,0,0,0,0.0,0.0,0.0,2,2021
Jonathan Panzo,Dijon,0,0,0,0.0,0.0,0.0,22,2021
Giulian Biancone,Monaco,0,0,0,0.0,0.0,0.0,2,2021
Marvin Tshibuabua,Saint-Etienne,0,0,0,0.0,0.0,0.0,1,2021
Eddy Sylvestre,Nice,0,0,0,0.0,0.0,0.0,4,2021
Loic Bessile,Bordeaux,0,0,0,0.0,0.0,0.0,1,2021
Reinildo,Lille,0,0,0,0.0,0.0,0.0,29,2021
Kelyan Guessoum,Nimes,0,0,0,0.0,0.0,0.0,15,2021
Yassin Benrahou,Nimes,0,0,0,0.0,0.0,0.0,23,2021
Bilal Benkhedim,Saint-Etienne,0,0,0,0.0,0.0,0.0,3,2021
Arthur Zagre,Dijon,0,0,0,0.0,0.0,0.0,3,2021
Wesley Fofana,Saint-Etienne,0,0,0,0.0,0.0,0.0,4,2021
Predrag Rajkovic,Reims,0,0,0,0.0,0.0,0.0,37,2021
Gautier Larsonneur,Brest,0,0,0,0.0,0.0,0.0,35,2021
Haris Belkebla,Brest,0,0,0,0.0,0.0,0.0,35,2021
Cristian Battocchio,Brest,0,0,0,0.0,0.0,0.0,15,2021
Joris Chotard,Montpellier,0,0,0,0.0,0.0,0.0,29,2021
Loris Benito,Bordeaux,0,0,0,0.0,0.0,0.0,31,2021
Rayan Philippe,Dijon,0,0,0,0.0,0.0,0.0,4,2021
Tiago Djaló,Lille,0,0,0,0.0,0.0,0.0,17,2021
Mamadou Fofana,Metz,0,0,0,0.0,0.0,0.0,16,2021
Marcin Bulka,Paris Saint Germain,0,0,0,0.0,0.0,0.0,1,2021
Sidy Sarr,Nimes,0,0,0,0.0,0.0,0.0,9,2021
Dario Maresic,Reims,0,0,0,0.0,0.0,0.0,8,2021
Evann Guessand,Nice,0,0,0,0.0,0.0,0.0,3,2021
Antoine Valerio,Nimes,0,0,0,0.0,0.0,0.0,1,2021
Marley Aké,Marseille,0,0,0,0.0,0.0,0.0,9,2021
Stefan Bajic,Saint-Etienne,0,0,0,0.0,0.0,0.0,1,2021
Clement Vidal,Montpellier,0,0,0,0.0,0.0,0.0,2,2021
Hianga'a M'Bock,Brest,0,0,0,0.0,0.0,0.0,12,2021
Ahmad Toure Ngouyamsa Nounchili,Dijon,0,0,0,0.0,0.0,0.0,3,2021
Zinédine Ould Khaled,Angers,0,0,0,0.0,0.0,0.0,3,2021
Nelson Sissoko,Saint-Etienne,0,0,0,0.0,0.0,0.0,9,2021
Melvin Bard,Lyon,0,0,0,0.0,0.0,0.0,14,2021
Mihai-Alexandru Dobre,Dijon,0,0,0,0.0,0.0,0.0,22,2021
Bridge Ndilu,Nantes,0,0,0,0.0,0.0,0.0,6,2021
Moise Sakava,Reims,0,0,0,0.0,0.0,0.0,1,2021
Maxence Rivera,Saint-Etienne,0,0,0,0.0,0.0,0.0,17,2021
Yun Il-Lok,Montpellier,0,0,0,0.0,0.0,0.0,12,2021
Batista Mendy,Nantes,0,0,0,0.0,0.0,0.0,2,2021
Alexis Trouillet,Nice,0,0,0,0.0,0.0,0.0,5,2021
Lucas Gourna Douath,Saint-Etienne,0,0,0,0.0,0.0,0.0,30,2021
Enzo Ebosse,Angers,0,0,0,0.0,0.0,0.0,6,2021
Waniss Taibi,Angers,0,0,0,0.0,0.0,0.0,2,2021
Sven Botman,Lille,0,0,0,0.0,0.0,0.0,37,2021
Brandon Soppy,Rennes,0,0,0,0.0,0.0,0.0,10,2021
Radoslaw Majecki,Monaco,0,0,0,0.0,0.0,0.0,1,2021
Strahinja Pavlovic,Monaco,0,0,0,0.0,0.0,0.0,1,2021
Chrislain Matsima,Monaco,0,0,0,0.0,0.0,0.0,9,2021
Enzo Millot,Monaco,0,0,0,0.0,0.0,0.0,2,2021
Thibault De Smet,Reims,0,0,0,0.0,0.0,0.0,8,2021
Fraser Hornby,Reims,0,0,0,0.0,0.0,0.0,3,2021
Houboulang Mendes,Lorient,0,0,0,0.0,0.0,0.0,17,2021
Julien Laporte,Lorient,0,0,0,0.0,0.0,0.0,30,2021
Stéphane Diarra,Lorient,0,0,0,0.0,0.0,0.0,13,2021
Franklin Wadja,Lorient,0,0,0,0.0,0.0,0.0,4,2021
Heriberto Tavares,Brest,0,0,0,0.0,0.0,0.0,4,2021
Robson Bambu,Nice,0,0,0,0.0,0.0,0.0,15,2021
Loic Bade,Lens,0,0,0,0.0,0.0,0.0,31,2021
Ismael Boura,Lens,0,0,0,0.0,0.0,0.0,19,2021
Manuel Perez,Lens,0,0,0,0.0,0.0,0.0,4,2021
Wuilker Fariñez,Lens,0,0,0,0.0,0.0,0.0,3,2021
Aníbal Chalá,Dijon,0,0,0,0.0,0.0,0.0,13,2021
Jonas Omlin,Montpellier,0,0,0,0.0,0.0,0.0,31,2021
Samy Benchama,Montpellier,0,0,0,0.0,0.0,0.0,5,2021
Salim Ben Seghir,Nice,0,0,0,0.0,0.0,0.0,1,2021
Fodé Doucouré,Reims,0,0,0,0.0,0.0,0.0,7,2021
Mohamed Ali-Cho,Angers,0,0,0,0.0,0.0,0.0,21,2021
Cheick Tidiane Sabaly,Metz,0,0,0,0.0,0.0,0.0,1,2021
Warren Tchimbembé,Metz,0,0,0,0.0,0.0,0.0,15,2021
Jean-Phillipe Krasso,Saint-Etienne,0,0,0,0.0,0.0,0.0,6,2021
Saidou Sow,Saint-Etienne,0,0,0,0.0,0.0,0.0,15,2021
Kays Ruiz-Atil,Paris Saint Germain,0,0,0,0.0,0.0,0.0,7,2021
Xavi Simons,Paris Saint Germain,0,0,0,0.0,0.0,0.0,1,2021
Sinaly Diomande,Lyon,0,0,0,0.0,0.0,0.0,27,2021
Aïmen Moueffek,Saint-Etienne,0,0,0,0.0,0.0,0.0,19,2021
Wilitty Younoussa,Dijon,0,0,0,0.0,0.0,0.0,3,2021
Marco Ludivin Majouga,Nimes,0,0,0,0.0,0.0,0.0,7,2021
Nassim Chadli,Nimes,0,0,0,0.0,0.0,0.0,3,2021
Abdoulaye Sidibé,Saint-Etienne,0,0,0,0.0,0.0,0.0,1,2021
Tyrone Tormin,Saint-Etienne,0,0,0,0.0,0.0,0.0,3,2021
Dilane Bakwa,Bordeaux,0,0,0,0.0,0.0,0.0,7,2021
Florentino Luís,Monaco,0,0,0,0.0,0.0,0.0,9,2021
Saturnin Allagbe,Dijon,0,0,0,0.0,0.0,0.0,12,2021
Karim Aribi,Nimes,0,0,0,0.0,0.0,0.0,13,2021
Hugo Ekitike,Reims,0,0,0,0.0,0.0,0.0,2,2021
Mouhamadou Drammeh,Reims,0,0,0,0.0,0.0,0.0,6,2021
Djamel Benlamri,Lyon,0,0,0,0.0,0.0,0.0,6,2021
Malo Gusto,Lyon,0,0,0,0.0,0.0,0.0,2,2021
Aleksandar Radovanovic,Lens,0,0,0,0.0,0.0,0.0,1,2021
Mahamé Siby,Strasbourg,0,0,0,0.0,0.0,0.0,7,2021
Yaya Soumare,Lyon,0,0,0,0.0,0.0,0.0,3,2021
Loris Mouyokolo,Lorient,0,0,0,0.0,0.0,0.0,1,2021
Adilson Malanda,Nimes,0,0,0,0.0,0.0,0.0,1,2021
Tom Lacoux,Bordeaux,0,0,0,0.0,0.0,0.0,13,2021
Baptiste Gabard,Saint-Etienne,0,0,0,0.0,0.0,0.0,2,2021
Florent da Silva,Lyon,0,0,0,0.0,0.0,0.0,1,2021
Cheick Souaré,Marseille,0,0,0,0.0,0.0,0.0,1,2021
Yoann Etienne,Lorient,0,0,0,0.0,0.0,0.0,1,2021
Etienne Green,Saint-Etienne,0,0,0,0.0,0.0,0.0,8,2021
Pape Abou Cissé,Saint-Etienne,0,0,0,0.0,0.0,0.0,14,2021
Naomichi Ueda,Nimes,0,0,0,0.0,0.0,0.0,9,2021
Edouard Michut,Paris Saint Germain,0,0,0,0.0,0.0,0.0,1,2021
Ahmadou Bamba Dieng,Marseille,0,0,0,0.0,0.0,0.0,5,2021
Abdoulaye Sylla,Nantes,0,0,0,0.0,0.0,0.0,2,2021
Noah Fatar,Angers,0,0,0,0.0,0.0,0.0,2,2021
Dion Lopy,Reims,0,0,0,0.0,0.0,0.0,4,2021
Chimuanya Ugochukwu,Rennes,0,0,0,0.0,0.0,0.0,3,2021
Kenny Nagera,Paris Saint Germain,0,0,0,0.0,0.0,0.0,1,2021
Ansou Sow,Lens,0,0,0,0.0,0.0,0.0,1,2021
Adrien Louveau,Lens,0,0,0,0.0,0.0,0.0,1,2021
Jacques Siwe,Dijon,0,0,0,0.0,0.0,0.0,5,2021
Yassin Fortuné,Angers,0,0,0,0.0,0.0,0.0,1,2021
Matthis Abline,Rennes,0,0,0,0.0,0.0,0.0,1,2021
Habib Keita,Lyon,0,0,0,0.0,0.0,0.0,1,2021
Mahamadou Doucouré,Nimes,0,0,0,0.0,0.0,0.0,3,2021
Andy Diouf,Rennes,0,0,0,0.0,0.0,0.0,1,2021
Sacha Delaye,Montpellier,0,0,0,0.0,0.0,0.0,1,2021
Mathys Saban,Saint-Etienne,0,0,0,0.0,0.0,0.0,1,2021
Yanis Lhéry,Saint-Etienne,0,0,0,0.0,0.0,0.0,1,2021
Erwan Belhadji,Dijon,0,0,0,0.0,0.0,0.0,1,2021
Charles Costes,Dijon,0,0,0,0.0,0.0,0.0,1,2021
