player,team,goals,assists,contributions,contribution_pct,goals_pct,assists_pct,games,season
Diego Falcinelli,Bologna,0,0,0,0.0,0.0,0.0,6,2122
Nikola Maksimovic,Genoa,0,0,0,0.0,0.0,0.0,14,2122
Amadou Diawara,Roma,0,0,0,0.0,0.0,0.0,4,2122
Faouzi Ghoulam,Napoli,0,0,0,0.0,0.0,0.0,14,2122
Luigi Sepe,Salernitana,0,0,0,0.0,0.0,0.0,16,2122
Lorenzo Tonelli,Empoli,0,0,0,0.0,0.0,0.0,14,2122
Vlad Chiriches,Sassuolo,0,0,0,0.0,0.0,0.0,29,2122
Ciprian Tatarusanu,AC Milan,0,0,0,0.0,0.0,0.0,6,2122
Sebastien De Maio,Udinese,0,0,0,0.0,0.0,0.0,2,2122
Luca Lezzerini,Venezia,0,0,0,0.0,0.0,0.0,6,2122
Ibrahima Mbaye,Bologna,0,0,0,0.0,0.0,0.0,6,2122
Andrea Consigli,Sassuolo,0,0,0,0.0,0.0,0.0,37,2122
Federico Peluso,Sassuolo,0,0,0,0.0,0.0,0.0,2,2122
Francesco Magnanelli,Sassuolo,0,0,0,0.0,0.0,0.0,12,2122
Gianluca Pegolo,Sassuolo,0,0,0,0.0,0.0,0.0,1,2122
Etrit Berisha,Torino,0,0,0,0.0,0.0,0.0,10,2122
Andrea Masiello,Genoa,0,0,0,0.0,0.0,0.0,7,2122
Leonardo Spinazzola,Roma,0,0,0,0.0,0.0,0.0,3,2122
Marco Sportiello,Atalanta,0,0,0,0.0,0.0,0.0,5,2122
Samir Handanovic,Inter,0,0,0,0.0,0.0,0.0,37,2122
Andrea Ranocchia,Inter,0,0,0,0.0,0.0,0.0,6,2122
Diego Perotti,Salernitana,0,0,0,0.0,0.0,0.0,11,2122
Stefan de Vrij,Inter,0,0,0,0.0,0.0,0.0,30,2122
Stefan Radu,Lazio,0,0,0,0.0,0.0,0.0,10,2122
Bartlomiej Dragowski,Fiorentina,0,0,0,0.0,0.0,0.0,7,2122
Giorgio Chiellini,Juventus,0,0,0,0.0,0.0,0.0,21,2122
Norbert Gyömbér,Salernitana,0,0,0,0.0,0.0,0.0,31,2122
Diego Farias,Cagliari,0,0,0,0.0,0.0,0.0,4,2122
Simone Zaza,Torino,0,0,0,0.0,0.0,0.0,10,2122
Ainsley Maitland-Niles,Roma,0,0,0,0.0,0.0,0.0,8,2122
Ionut Radu,Inter,0,0,0,0.0,0.0,0.0,1,2122
Giacomo Satalino,Sassuolo,0,0,0,0.0,0.0,0.0,1,2122
Alex Meret,Napoli,0,0,0,0.0,0.0,0.0,7,2122
Stefano Sabelli,Genoa,0,0,0,0.0,0.0,0.0,7,2122
Vid Belec,Salernitana,0,0,0,0.0,0.0,0.0,23,2122
Boris Radunovic,Cagliari,0,0,0,0.0,0.0,0.0,3,2122
Francesco Bardi,Bologna,0,0,0,0.0,0.0,0.0,2,2122
Andrea Favilli,Genoa,0,0,0,0.0,0.0,0.0,1,2122
Francesco Cassata,Genoa,0,0,0,0.0,0.0,0.0,1,2122
Jacopo Dezi,Venezia,0,0,0,0.0,0.0,0.0,1,2122
Borja Mayoral,Roma,0,0,0,0.0,0.0,0.0,5,2122
Samu Castillejo,AC Milan,0,0,0,0.0,0.0,0.0,5,2122
Cristiano Ronaldo,Juventus,0,0,0,0.0,0.0,0.0,1,2122
Gonzalo Escalante,Lazio,0,0,0,0.0,0.0,0.0,1,2122
Stefan Strandberg,Salernitana,0,0,0,0.0,0.0,0.0,11,2122
Aleksandr Kokorin,Fiorentina,0,0,0,0.0,0.0,0.0,6,2122
Jean-Daniel Akpa-Akpro,Lazio,0,0,0,0.0,0.0,0.0,10,2122
Adam Ounas,Napoli,0,0,0,0.0,0.0,0.0,15,2122
Salvatore Sirigu,Genoa,0,0,0,0.0,0.0,0.0,37,2122
Lassana Coulibaly,Salernitana,0,0,0,0.0,0.0,0.0,31,2122
Adama Soumaoro,Bologna,0,0,0,0.0,0.0,0.0,28,2122
Tiemoué Bakayoko,AC Milan,0,0,0,0.0,0.0,0.0,14,2122
Koffi Djidji,Torino,0,0,0,0.0,0.0,0.0,25,2122
Abdoulaye Touré,Genoa,0,0,0,0.0,0.0,0.0,8,2122
Alessio Cragno,Cagliari,0,0,0,0.0,0.0,0.0,35,2122
Kevin Bonifazi,Bologna,0,0,0,0.0,0.0,0.0,22,2122
Sebastian Giovinco,Sampdoria,0,0,0,0.0,0.0,0.0,2,2122
Simon Kjaer,AC Milan,0,0,0,0.0,0.0,0.0,11,2122
Zinho Vanheusden,Genoa,0,0,0,0.0,0.0,0.0,14,2122
Paolo Faragò,Cagliari,0,0,0,0.0,0.0,0.0,1,2122
Matteo Gabbia,AC Milan,0,0,0,0.0,0.0,0.0,8,2122
Francesco Rossi,Atalanta,0,0,0,0.0,0.0,0.0,1,2122
Hans Hateboer,Atalanta,0,0,0,0.0,0.0,0.0,21,2122
Filippo Delli Carri,Salernitana,0,0,0,0.0,0.0,0.0,5,2122
Wladimiro Falcone,Sampdoria,0,0,0,0.0,0.0,0.0,10,2122
Gianluca Frabotta,Verona,0,0,0,0.0,0.0,0.0,2,2122
Hernani,Genoa,0,0,0,0.0,0.0,0.0,18,2122
Fode Toure,AC Milan,0,0,0,0.0,0.0,0.0,10,2122
Carlo Pinsoglio,Juventus,0,0,0,0.0,0.0,0.0,1,2122
Marco Silvestri,Udinese,0,0,0,0.0,0.0,0.0,35,2122
Michaël Cuisance,Venezia,0,0,0,0.0,0.0,0.0,13,2122
Gianluca Mancini,Roma,0,0,0,0.0,0.0,0.0,33,2122
Vanja Milinkovic-Savic,Torino,0,0,0,0.0,0.0,0.0,27,2122
Giovanni Crociata,Empoli,0,0,0,0.0,0.0,0.0,1,2122
Luiz Felipe,Lazio,0,0,0,0.0,0.0,0.0,31,2122
Lorenzo Venuti,Fiorentina,0,0,0,0.0,0.0,0.0,23,2122
Nicolas Viola,Bologna,0,0,0,0.0,0.0,0.0,6,2122
Eddie Salcedo,Spezia,0,0,0,0.0,0.0,0.0,12,2122
Mattia Bani,Genoa,0,0,0,0.0,0.0,0.0,17,2122
Pawel Jaroszynski,Salernitana,0,0,0,0.0,0.0,0.0,13,2122
Marvin Zeegelaar,Udinese,0,0,0,0.0,0.0,0.0,14,2122
Panagiotis Retsos,Verona,0,0,0,0.0,0.0,0.0,5,2122
Marash Kumbulla,Roma,0,0,0,0.0,0.0,0.0,17,2122
Luca Gagliano,Cagliari,0,0,0,0.0,0.0,0.0,2,2122
Ben Kone,Torino,0,0,0,0.0,0.0,0.0,1,2122
Damir Ceter,Cagliari,0,0,0,0.0,0.0,0.0,1,2122
Kingsley Michael,Bologna,0,0,0,0.0,0.0,0.0,2,2122
Rui Patrício,Roma,0,0,0,0.0,0.0,0.0,38,2122
Adrian Semper,Genoa,0,0,0,0.0,0.0,0.0,1,2122
Davide Marfella,Napoli,0,0,0,0.0,0.0,0.0,1,2122
Arthur,Juventus,0,0,0,0.0,0.0,0.0,20,2122
Pietro Terracciano,Fiorentina,0,0,0,0.0,0.0,0.0,32,2122
Ivan Provedel,Spezia,0,0,0,0.0,0.0,0.0,31,2122
Samuel Mráz,Spezia,0,0,0,0.0,0.0,0.0,2,2122
Koray Günter,Verona,0,0,0,0.0,0.0,0.0,30,2122
Juan Musso,Atalanta,0,0,0,0.0,0.0,0.0,33,2122
Omar Colley,Sampdoria,0,0,0,0.0,0.0,0.0,32,2122
Ronaldo Vieira,Sampdoria,0,0,0,0.0,0.0,0.0,14,2122
Arnór Sigurdsson,Venezia,0,0,0,0.0,0.0,0.0,9,2122
Luca Gemello,Torino,0,0,0,0.0,0.0,0.0,1,2122
Dimitris Nikolaou,Spezia,0,0,0,0.0,0.0,0.0,36,2122
Simone Trimboli,Sampdoria,0,0,0,0.0,0.0,0.0,5,2122
Christian Oliva,Cagliari,0,0,0,0.0,0.0,0.0,4,2122
Gianluca Gaetano,Napoli,0,0,0,0.0,0.0,0.0,2,2122
Pawel Dawidowicz,Verona,0,0,0,0.0,0.0,0.0,17,2122
Alessandro Berardi,Verona,0,0,0,0.0,0.0,0.0,1,2122
Takehiro Tomiyasu,Bologna,0,0,0,0.0,0.0,0.0,1,2122
Julian Chabot,Sampdoria,0,0,0,0.0,0.0,0.0,11,2122
Denis Vavro,Lazio,0,0,0,0.0,0.0,0.0,1,2122
André Anderson,Lazio,0,0,0,0.0,0.0,0.0,4,2122
Igor Julio,Fiorentina,0,0,0,0.0,0.0,0.0,30,2122
Ernesto Torregrossa,Sampdoria,0,0,0,0.0,0.0,0.0,10,2122
Yildirim Mert Cetin,Verona,0,0,0,0.0,0.0,0.0,2,2122
Sebastian Walukiewicz,Cagliari,0,0,0,0.0,0.0,0.0,7,2122
Samuel Di Carmine,Verona,0,0,0,0.0,0.0,0.0,1,2122
Marley Aké,Juventus,0,0,0,0.0,0.0,0.0,4,2122
Ebrima Darboe,Roma,0,0,0,0.0,0.0,0.0,1,2122
Edoardo Vergani,Salernitana,0,0,0,0.0,0.0,0.0,6,2122
Ebrima Colley,Spezia,0,0,0,0.0,0.0,0.0,11,2122
Brian Oddei,Sassuolo,0,0,0,0.0,0.0,0.0,2,2122
Andrea Carboni,Cagliari,0,0,0,0.0,0.0,0.0,30,2122
Filip Benkovic,Udinese,0,0,0,0.0,0.0,0.0,2,2122
Kristoffer Askildsen,Sampdoria,0,0,0,0.0,0.0,0.0,19,2122
Luka Romero,Lazio,0,0,0,0.0,0.0,0.0,8,2122
Bosko Sutalo,Verona,0,0,0,0.0,0.0,0.0,24,2122
Martin Palumbo,Juventus,0,0,0,0.0,0.0,0.0,1,2122
Filippo Terracciano,Verona,0,0,0,0.0,0.0,0.0,1,2122
Brandon Soppy,Udinese,0,0,0,0.0,0.0,0.0,28,2122
Ivor Pandur,Verona,0,0,0,0.0,0.0,0.0,3,2122
Gabriele Zappa,Cagliari,0,0,0,0.0,0.0,0.0,25,2122
Guglielmo Vicario,Empoli,0,0,0,0.0,0.0,0.0,38,2122
Mikkel Damsgaard,Sampdoria,0,0,0,0.0,0.0,0.0,11,2122
Nicola Ravaglia,Sampdoria,0,0,0,0.0,0.0,0.0,1,2122
Sam Lammers,Atalanta,0,0,0,0.0,0.0,0.0,2,2122
Matteo Ruggeri,Salernitana,0,0,0,0.0,0.0,0.0,14,2122
Lorenzo Montipò,Verona,0,0,0,0.0,0.0,0.0,34,2122
Jeroen Zoet,Spezia,0,0,0,0.0,0.0,0.0,7,2122
Luca Vignali,Spezia,0,0,0,0.0,0.0,0.0,2,2122
Martín Satriano,Inter,0,0,0,0.0,0.0,0.0,4,2122
Vedat Muriqi,Lazio,0,0,0,0.0,0.0,0.0,11,2122
Nicola Zalewski,Roma,0,0,0,0.0,0.0,0.0,16,2122
Ardian Ismajli,Empoli,0,0,0,0.0,0.0,0.0,20,2122
Mihai Valentin Mihaila,Atalanta,0,0,0,0.0,0.0,0.0,5,2122
Riccardo Ciervo,Sampdoria,0,0,0,0.0,0.0,0.0,10,2122
Ebenezer Annan,Bologna,0,0,0,0.0,0.0,0.0,1,2122
Bryan Reynolds,Roma,0,0,0,0.0,0.0,0.0,1,2122
Luca Stanga,AC Milan,0,0,0,0.0,0.0,0.0,1,2122
Wisdom Amey,Bologna,0,0,0,0.0,0.0,0.0,1,2122
Kacper Urbanski,Bologna,0,0,0,0.0,0.0,0.0,1,2122
Antonio Raimondo,Bologna,0,0,0,0.0,0.0,0.0,1,2122
Nicolò Bertola,Spezia,0,0,0,0.0,0.0,0.0,2,2122
Laurens Serpe,Genoa,0,0,0,0.0,0.0,0.0,1,2122
Aleksander Buksa,Genoa,0,0,0,0.0,0.0,0.0,4,2122
Magnus Warming,Torino,0,0,0,0.0,0.0,0.0,4,2122
Mattia Viti,Empoli,0,0,0,0.0,0.0,0.0,20,2122
Sydney van Hooijdonk,Bologna,0,0,0,0.0,0.0,0.0,4,2122
Luka Bogdan,Salernitana,0,0,0,0.0,0.0,0.0,6,2122
Ramzi Aya,Salernitana,0,0,0,0.0,0.0,0.0,2,2122
Julian Kristoffersen,Salernitana,0,0,0,0.0,0.0,0.0,1,2122
Kaio Jorge,Juventus,0,0,0,0.0,0.0,0.0,9,2122
Alessandro Zanoli,Napoli,0,0,0,0.0,0.0,0.0,12,2122
Tyronne Ebuehi,Venezia,0,0,0,0.0,0.0,0.0,19,2122
Luca Fiordilino,Venezia,0,0,0,0.0,0.0,0.0,15,2122
Francesco Di Mariano,Venezia,0,0,0,0.0,0.0,0.0,1,2122
Tanner Tessmann,Venezia,0,0,0,0.0,0.0,0.0,20,2122
Nicolas Galazzi,Venezia,0,0,0,0.0,0.0,0.0,1,2122
Michael Svoboda,Venezia,0,0,0,0.0,0.0,0.0,18,2122
David Schnegg,Venezia,0,0,0,0.0,0.0,0.0,4,2122
Bjarki Steinn Bjarkason,Venezia,0,0,0,0.0,0.0,0.0,1,2122
Petar Zovko,Spezia,0,0,0,0.0,0.0,0.0,1,2122
Marco Modolo,Venezia,0,0,0,0.0,0.0,0.0,6,2122
Luis Binks,Bologna,0,0,0,0.0,0.0,0.0,15,2122
Francesco Di Tacchio,Salernitana,0,0,0,0.0,0.0,0.0,18,2122
Tommaso Baldanzi,Empoli,0,0,0,0.0,0.0,0.0,1,2122
Matìas Soulè Malvano,Juventus,0,0,0,0.0,0.0,0.0,2,2122
Fabio Miretti,Juventus,0,0,0,0.0,0.0,0.0,6,2122
Abdou Harroui,Sassuolo,0,0,0,0.0,0.0,0.0,22,2122
Jakub Kiwior,Spezia,0,0,0,0.0,0.0,0.0,22,2122
Pablo Galdames,Genoa,0,0,0,0.0,0.0,0.0,19,2122
Nicola Bagnolini,Bologna,0,0,0,0.0,0.0,0.0,1,2122
Aimar Sher,Spezia,0,0,0,0.0,0.0,0.0,1,2122
Gerard Yepes,Sampdoria,0,0,0,0.0,0.0,0.0,4,2122
Adam Obert,Cagliari,0,0,0,0.0,0.0,0.0,6,2122
Niklas Pyyhtia,Bologna,0,0,0,0.0,0.0,0.0,1,2122
Aurélien Nguiamba,Spezia,0,0,0,0.0,0.0,0.0,3,2122
Filippo Distefano,Fiorentina,0,0,0,0.0,0.0,0.0,1,2122
Mattia Zanotti,Inter,0,0,0,0.0,0.0,0.0,1,2122
Diego Coppola,Verona,0,0,0,0.0,0.0,0.0,4,2122
Ruan,Sassuolo,0,0,0,0.0,0.0,0.0,10,2122
Silvan Hefti,Genoa,0,0,0,0.0,0.0,0.0,16,2122
Leo Østigard,Genoa,0,0,0,0.0,0.0,0.0,15,2122
Giorgio Cittadini,Atalanta,0,0,0,0.0,0.0,0.0,2,2122
Alessandro Russo,Salernitana,0,0,0,0.0,0.0,0.0,1,2122
Andrei Motoc,Salernitana,0,0,0,0.0,0.0,0.0,1,2122
Mario Perrone,Salernitana,0,0,0,0.0,0.0,0.0,1,2122
Riccardo Stivanello,Bologna,0,0,0,0.0,0.0,0.0,1,2122
Riccardo Pinzi,Udinese,0,0,0,0.0,0.0,0.0,1,2122
Dimitrios Keramitsis,Roma,0,0,0,0.0,0.0,0.0,1,2122
Maximilian Ullmann,Venezia,0,0,0,0.0,0.0,0.0,5,2122
Issa Bah,Venezia,0,0,0,0.0,0.0,0.0,1,2122
Alasanne Sidibe,Atalanta,0,0,0,0.0,0.0,0.0,1,2122
Tommaso De Nipoti,Atalanta,0,0,0,0.0,0.0,0.0,1,2122
Christos Kourfalidis,Cagliari,0,0,0,0.0,0.0,0.0,2,2122
Morten Frendrup,Genoa,0,0,0,0.0,0.0,0.0,10,2122
Michel Aebischer,Bologna,0,0,0,0.0,0.0,0.0,12,2122
Denso Kasius,Bologna,0,0,0,0.0,0.0,0.0,7,2122
Liberato Cacace,Empoli,0,0,0,0.0,0.0,0.0,10,2122
Vladyslav Supryaha,Sampdoria,0,0,0,0.0,0.0,0.0,1,2122
Emil Ceïde,Sassuolo,0,0,0,0.0,0.0,0.0,6,2122
Demba Seck,Torino,0,0,0,0.0,0.0,0.0,6,2122
Mateusz Praszelik,Verona,0,0,0,0.0,0.0,0.0,2,2122
Mikael,Salernitana,0,0,0,0.0,0.0,0.0,7,2122
Dimitrije Kamenovic,Lazio,0,0,0,0.0,0.0,0.0,1,2122
Simone Pafundi,Udinese,0,0,0,0.0,0.0,0.0,1,2122
Patrick Leal,Venezia,0,0,0,0.0,0.0,0.0,1,2122
Hilmir Rafn Mikaelsson,Venezia,0,0,0,0.0,0.0,0.0,1,2122
