player,team,goals,assists,contributions,contribution_pct,goals_pct,assists_pct,games,season
Daniel Amartey,Leicester,0,0,0,0.0,0.0,0.0,20,2223
Jamaal Lascelles,Newcastle United,0,0,0,0.0,0.0,0.0,7,2223
Jack Colback,Nottingham Forest,0,0,0,0.0,0.0,0.0,11,2223
Nathan Redmond,Southampton,0,0,0,0.0,0.0,0.0,1,2223
Jonny Evans,Leicester,0,0,0,0.0,0.0,0.0,13,2223
Salomón Rondón,Everton,0,0,0,0.0,0.0,0.0,7,2223
Fraser Forster,Tottenham,0,0,0,0.0,0.0,0.0,14,2223
Oriol Romeu,Southampton,0,0,0,0.0,0.0,0.0,1,2223
Matt Targett,Newcastle United,0,0,0,0.0,0.0,0.0,17,2223
Sam Johnstone,Crystal Palace,0,0,0,0.0,0.0,0.0,9,2223
Mason Holgate,Everton,0,0,0,0.0,0.0,0.0,8,2223
Joseph Gomez,Liverpool,0,0,0,0.0,0.0,0.0,21,2223
Tom Davies,Everton,0,0,0,0.0,0.0,0.0,19,2223
Sergi Canos,Brentford,0,0,0,0.0,0.0,0.0,5,2223
Neto,Bournemouth,0,0,0,0.0,0.0,0.0,27,2223
Remo Freuler,Nottingham Forest,0,0,0,0.0,0.0,0.0,28,2223
Sasa Lukic,Fulham,0,0,0,0.0,0.0,0.0,12,2223
Emil Krafth,Newcastle United,0,0,0,0.0,0.0,0.0,1,2223
Nathaniel Chalobah,Fulham,0,0,0,0.0,0.0,0.0,4,2223
Ryan Fraser,Newcastle United,0,0,0,0.0,0.0,0.0,8,2223
Harry Maguire,Manchester United,0,0,0,0.0,0.0,0.0,16,2223
Adam Forshaw,Leeds,0,0,0,0.0,0.0,0.0,12,2223
Javier Manquillo,Newcastle United,0,0,0,0.0,0.0,0.0,4,2223
Ainsley Maitland-Niles,Southampton,0,0,0,0.0,0.0,0.0,22,2223
Diego Llorente,Leeds,0,0,0,0.0,0.0,0.0,8,2223
Vicente Guaita,Crystal Palace,0,0,0,0.0,0.0,0.0,27,2223
Keylor Navas,Nottingham Forest,0,0,0,0.0,0.0,0.0,17,2223
Raphael Varane,Manchester United,0,0,0,0.0,0.0,0.0,24,2223
Alphonse Areola,West Ham,0,0,0,0.0,0.0,0.0,5,2223
Aymeric Laporte,Manchester City,0,0,0,0.0,0.0,0.0,12,2223
Maxwel Cornet,West Ham,0,0,0,0.0,0.0,0.0,14,2223
Layvin Kurzawa,Fulham,0,0,0,0.0,0.0,0.0,3,2223
Morgan Sanson,Aston Villa,0,0,0,0.0,0.0,0.0,2,2223
Mateusz Klich,Leeds,0,0,0,0.0,0.0,0.0,14,2223
Emiliano Martinez,Aston Villa,0,0,0,0.0,0.0,0.0,36,2223
Kepa,Chelsea,0,0,0,0.0,0.0,0.0,29,2223
Naby Keita,Liverpool,0,0,0,0.0,0.0,0.0,8,2223
Wilfred Ndidi,Leicester,0,0,0,0.0,0.0,0.0,27,2223
Luka Milivojevic,Crystal Palace,0,0,0,0.0,0.0,0.0,18,2223
Nick Pope,Newcastle United,0,0,0,0.0,0.0,0.0,37,2223
Aaron Wan-Bissaka,Manchester United,0,0,0,0.0,0.0,0.0,19,2223
Aaron Ramsdale,Arsenal,0,0,0,0.0,0.0,0.0,38,2223
Yves Bissouma,Tottenham,0,0,0,0.0,0.0,0.0,23,2223
Cafú,Nottingham Forest,0,0,0,0.0,0.0,0.0,1,2223
Diego Carlos,Aston Villa,0,0,0,0.0,0.0,0.0,3,2223
Moussa Niakhate,Nottingham Forest,0,0,0,0.0,0.0,0.0,14,2223
Jairo Riedewald,Crystal Palace,0,0,0,0.0,0.0,0.0,6,2223
Zanka,Brentford,0,0,0,0.0,0.0,0.0,18,2223
Shane Duffy,Fulham,0,0,0,0.0,0.0,0.0,5,2223
Victor Lindelöf,Manchester United,0,0,0,0.0,0.0,0.0,20,2223
Ludwig Augustinsson,Aston Villa,0,0,0,0.0,0.0,0.0,3,2223
Denis Zakaria,Chelsea,0,0,0,0.0,0.0,0.0,7,2223
Davinson Sánchez,Tottenham,0,0,0,0.0,0.0,0.0,18,2223
Robin Koch,Leeds,0,0,0,0.0,0.0,0.0,36,2223
Boubakary Soumare,Leicester,0,0,0,0.0,0.0,0.0,26,2223
Ibrahima Konaté,Liverpool,0,0,0,0.0,0.0,0.0,18,2223
Pedro Neto,Wolverhampton Wanderers,0,0,0,0.0,0.0,0.0,18,2223
Ben Johnson,West Ham,0,0,0,0.0,0.0,0.0,17,2223
Martin Dubravka,Newcastle United,0,0,0,0.0,0.0,0.0,2,2223
Trevoh Chalobah,Chelsea,0,0,0,0.0,0.0,0.0,25,2223
Ibrahima Diallo,Southampton,0,0,0,0.0,0.0,0.0,18,2223
David Brooks,Bournemouth,0,0,0,0.0,0.0,0.0,6,2223
Rúben Vinagre,Everton,0,0,0,0.0,0.0,0.0,2,2223
Edouard Mendy,Chelsea,0,0,0,0.0,0.0,0.0,10,2223
Ryan Fredericks,Bournemouth,0,0,0,0.0,0.0,0.0,12,2223
Robin Olsen,Aston Villa,0,0,0,0.0,0.0,0.0,4,2223
Hamed Junior Traore,Bournemouth,0,0,0,0.0,0.0,0.0,7,2223
Saman Ghoddos,Brentford,0,0,0,0.0,0.0,0.0,15,2223
Conor Coventry,West Ham,0,0,0,0.0,0.0,0.0,1,2223
Yan Valery,Southampton,0,0,0,0.0,0.0,0.0,1,2223
Giulian Biancone,Nottingham Forest,0,0,0,0.0,0.0,0.0,2,2223
Max Kilman,Wolverhampton Wanderers,0,0,0,0.0,0.0,0.0,37,2223
Tyler Adams,Leeds,0,0,0,0.0,0.0,0.0,24,2223
Maximilian Wöber,Leeds,0,0,0,0.0,0.0,0.0,16,2223
Chris Mepham,Bournemouth,0,0,0,0.0,0.0,0.0,26,2223
Mark Travers,Bournemouth,0,0,0,0.0,0.0,0.0,12,2223
Jamal Lewis,Newcastle United,0,0,0,0.0,0.0,0.0,2,2223
Adam Webster,Brighton,0,0,0,0.0,0.0,0.0,27,2223
Dean Henderson,Nottingham Forest,0,0,0,0.0,0.0,0.0,18,2223
Ezri Konsa Ngoyo,Aston Villa,0,0,0,0.0,0.0,0.0,38,2223
James Justin,Leicester,0,0,0,0.0,0.0,0.0,14,2223
Jack Stacey,Bournemouth,0,0,0,0.0,0.0,0.0,10,2223
Caoimhin Kelleher,Liverpool,0,0,0,0.0,0.0,0.0,1,2223
Japhet Tanganga,Tottenham,0,0,0,0.0,0.0,0.0,4,2223
Tariq Lamptey,Brighton,0,0,0,0.0,0.0,0.0,20,2223
Nathaniel Phillips,Liverpool,0,0,0,0.0,0.0,0.0,2,2223
Chris Richards,Crystal Palace,0,0,0,0.0,0.0,0.0,9,2223
Harvey White,Tottenham,0,0,0,0.0,0.0,0.0,1,2223
Luke Thomas,Leicester,0,0,0,0.0,0.0,0.0,17,2223
Sven Botman,Newcastle United,0,0,0,0.0,0.0,0.0,36,2223
Marek Rodák,Fulham,0,0,0,0.0,0.0,0.0,2,2223
Illan Meslier,Leeds,0,0,0,0.0,0.0,0.0,34,2223
Kalvin Phillips,Manchester City,0,0,0,0.0,0.0,0.0,12,2223
Stefan Ortega Moreno,Manchester City,0,0,0,0.0,0.0,0.0,3,2223
Sasa Kalajdzic,Wolverhampton Wanderers,0,0,0,0.0,0.0,0.0,1,2223
Donny van de Beek,Manchester United,0,0,0,0.0,0.0,0.0,7,2223
Mikkel Damsgaard,Brentford,0,0,0,0.0,0.0,0.0,26,2223
Rúben Dias,Manchester City,0,0,0,0.0,0.0,0.0,26,2223
Robert Sánchez,Brighton,0,0,0,0.0,0.0,0.0,23,2223
Naouirou Ahamada,Crystal Palace,0,0,0,0.0,0.0,0.0,8,2223
Facundo Pellistri,Manchester United,0,0,0,0.0,0.0,0.0,4,2223
Carney Chukwuemeka,Chelsea,0,0,0,0.0,0.0,0.0,14,2223
Isaac Price,Everton,0,0,0,0.0,0.0,0.0,1,2223
Cody Drameh,Leeds,0,0,0,0.0,0.0,0.0,1,2223
Valentino Livramento,Southampton,0,0,0,0.0,0.0,0.0,2,2223
Tyrese Francois,Fulham,0,0,0,0.0,0.0,0.0,1,2223
David Raya,Brentford,0,0,0,0.0,0.0,0.0,38,2223
Kristoffer Ajer,Brentford,0,0,0,0.0,0.0,0.0,9,2223
Mads Bech Sørensen,Brentford,0,0,0,0.0,0.0,0.0,4,2223
Mads Roerslev,Brentford,0,0,0,0.0,0.0,0.0,20,2223
Halil Dervisoglu,Brentford,0,0,0,0.0,0.0,0.0,1,2223
Nathan Collins,Wolverhampton Wanderers,0,0,0,0.0,0.0,0.0,26,2223
José Sá,Wolverhampton Wanderers,0,0,0,0.0,0.0,0.0,36,2223
Chem Campbell,Wolverhampton Wanderers,0,0,0,0.0,0.0,0.0,5,2223
Cameron Archer,Aston Villa,0,0,0,0.0,0.0,0.0,6,2223
Samuel Edozie,Southampton,0,0,0,0.0,0.0,0.0,17,2223
Lewis Brunt,Leicester,0,0,0,0.0,0.0,0.0,1,2223
Lewis Hall,Chelsea,0,0,0,0.0,0.0,0.0,9,2223
Vitalii Mykolenko,Everton,0,0,0,0.0,0.0,0.0,34,2223
Nathan Patterson,Everton,0,0,0,0.0,0.0,0.0,19,2223
Omari Hutchinson,Chelsea,0,0,0,0.0,0.0,0.0,1,2223
Odeluga Offiah,Brighton,0,0,0,0.0,0.0,0.0,2,2223
Matthew Craig,Tottenham,0,0,0,0.0,0.0,0.0,1,2223
Malcolm Ebiowei,Crystal Palace,0,0,0,0.0,0.0,0.0,3,2223
Jay Stansfield,Fulham,0,0,0,0.0,0.0,0.0,3,2223
Luke Harris,Fulham,0,0,0,0.0,0.0,0.0,3,2223
Ben Pearson,Bournemouth,0,0,0,0.0,0.0,0.0,7,2223
Emiliano Marcondes,Bournemouth,0,0,0,0.0,0.0,0.0,1,2223
Siriki Dembélé,Bournemouth,0,0,0,0.0,0.0,0.0,6,2223
Darko Gyabi,Leeds,0,0,0,0.0,0.0,0.0,1,2223
Connor Ronan,Wolverhampton Wanderers,0,0,0,0.0,0.0,0.0,1,2223
Joseph Hodge,Wolverhampton Wanderers,0,0,0,0.0,0.0,0.0,6,2223
Scott McKenna,Nottingham Forest,0,0,0,0.0,0.0,0.0,20,2223
Harry Toffolo,Nottingham Forest,0,0,0,0.0,0.0,0.0,19,2223
Alex Mighten,Nottingham Forest,0,0,0,0.0,0.0,0.0,1,2223
Djed Spence,Tottenham,0,0,0,0.0,0.0,0.0,4,2223
Gavin Bazunu,Southampton,0,0,0,0.0,0.0,0.0,32,2223
Tyrell Malacia,Manchester United,0,0,0,0.0,0.0,0.0,22,2223
Jan Paul van Hecke,Brighton,0,0,0,0.0,0.0,0.0,8,2223
Daniel Iversen,Leicester,0,0,0,0.0,0.0,0.0,12,2223
Flynn Downes,West Ham,0,0,0,0.0,0.0,0.0,21,2223
Rico Lewis,Manchester City,0,0,0,0.0,0.0,0.0,14,2223
Jamal Lowe,Bournemouth,0,0,0,0.0,0.0,0.0,2,2223
Bobby Clark,Liverpool,0,0,0,0.0,0.0,0.0,1,2223
Joseph Whitworth,Crystal Palace,0,0,0,0.0,0.0,0.0,2,2223
Owen Bevan,Bournemouth,0,0,0,0.0,0.0,0.0,1,2223
Marquinhos,Arsenal,0,0,0,0.0,0.0,0.0,1,2223
Juan Larios,Southampton,0,0,0,0.0,0.0,0.0,5,2223
Ethan Nwaneri,Arsenal,0,0,0,0.0,0.0,0.0,1,2223
Kobbie Mainoo,Manchester United,0,0,0,0.0,0.0,0.0,1,2223
Andrew Moran,Brighton,0,0,0,0.0,0.0,0.0,1,2223
Mateo Joseph,Leeds,0,0,0,0.0,0.0,0.0,3,2223
Ben Doak,Liverpool,0,0,0,0.0,0.0,0.0,2,2223
Thomas Cannon,Everton,0,0,0,0.0,0.0,0.0,2,2223
Dexter Lembikisa,Wolverhampton Wanderers,0,0,0,0.0,0.0,0.0,1,2223
Divin Mubama,West Ham,0,0,0,0.0,0.0,0.0,3,2223
David Ozoh,Crystal Palace,0,0,0,0.0,0.0,0.0,1,2223
Jack Hinshelwood,Brighton,0,0,0,0.0,0.0,0.0,1,2223
Gustavo Scarpa,Nottingham Forest,0,0,0,0.0,0.0,0.0,6,2223
David Datro Fofana,Chelsea,0,0,0,0.0,0.0,0.0,3,2223
Mislav Orsic,Southampton,0,0,0,0.0,0.0,0.0,1,2223
James Bree,Southampton,0,0,0,0.0,0.0,0.0,5,2223
Paul Onuachu,Southampton,0,0,0,0.0,0.0,0.0,11,2223
Daniel Bentley,Wolverhampton Wanderers,0,0,0,0.0,0.0,0.0,2,2223
Jhon Durán,Aston Villa,0,0,0,0.0,0.0,0.0,12,2223
Máximo Perrone,Manchester City,0,0,0,0.0,0.0,0.0,1,2223
Yasin Ayari,Brighton,0,0,0,0.0,0.0,0.0,3,2223
Lewis Miley,Newcastle United,0,0,0,0.0,0.0,0.0,1,2223
Illia Zabarnyi,Bournemouth,0,0,0,0.0,0.0,0.0,5,2223
George Abbott,Tottenham,0,0,0,0.0,0.0,0.0,1,2223
Cameron Peupion,Brighton,0,0,0,0.0,0.0,0.0,1,2223
Kamari Doyle,Southampton,0,0,0,0.0,0.0,0.0,1,2223
Dominic Ballard,Southampton,0,0,0,0.0,0.0,0.0,2,2223
Shea Charles,Manchester City,0,0,0,0.0,0.0,0.0,1,2223
Samuel Amo-Ameyaw,Southampton,0,0,0,0.0,0.0,0.0,1,2223
